taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
MN908947_3,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/DMSc-00139/2021|EPI_ISL_2351047|2021-05-11,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00140/2021|EPI_ISL_2351048|2021-05-11,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00141/2021|EPI_ISL_2351049|2021-05-11,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00142/2021|EPI_ISL_2351050|2021-05-11,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00143/2021|EPI_ISL_2351051|2021-05-11,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00144/2021|EPI_ISL_2351052|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00145/2021|EPI_ISL_2351053|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00146/2021|EPI_ISL_2351054|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00147/2021|EPI_ISL_2351055|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00148/2021|EPI_ISL_2351056|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00149/2021|EPI_ISL_2351057|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00150/2021|EPI_ISL_2351058|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00151/2021|EPI_ISL_2351059|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00152/2021|EPI_ISL_2351060|2021-05-14,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00153/2021|EPI_ISL_2351061|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00154/2021|EPI_ISL_2351062|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00156/2021|EPI_ISL_2351063|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00157/2021|EPI_ISL_2351064|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00158/2021|EPI_ISL_2351065|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00159/2021|EPI_ISL_2351066|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00160/2021|EPI_ISL_2351067|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00161/2021|EPI_ISL_2351068|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00162/2021|EPI_ISL_2351069|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00163/2021|EPI_ISL_2351070|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00164/2021|EPI_ISL_2351071|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00165/2021|EPI_ISL_2351072|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00166/2021|EPI_ISL_2351073|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00167/2021|EPI_ISL_2351074|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00168/2021|EPI_ISL_2351075|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00169/2021|EPI_ISL_2351076|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00170/2021|EPI_ISL_2351077|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00171/2021|EPI_ISL_2351078|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00172/2021|EPI_ISL_2351079|2021-05-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00173/2021|EPI_ISL_2351080|2021-05-12,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00174/2021|EPI_ISL_2351081|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00175/2021|EPI_ISL_2351082|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00176/2021|EPI_ISL_2351083|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00177/2021|EPI_ISL_2351084|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00178/2021|EPI_ISL_2351085|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/DMSc-00179/2021|EPI_ISL_2351086|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 3; Amb alleles 5
hCoV-19/Thailand/DMSc-00180/2021|EPI_ISL_2351087|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00181/2021|EPI_ISL_2351088|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00182/2021|EPI_ISL_2351089|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00183/2021|EPI_ISL_2351090|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00184/2021|EPI_ISL_2351091|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 4
hCoV-19/Thailand/DMSc-00185/2021|EPI_ISL_2351092|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00186/2021|EPI_ISL_2351093|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00187/2021|EPI_ISL_2351094|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00188/2021|EPI_ISL_2351095|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00189/2021|EPI_ISL_2351096|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 3; Amb alleles 5
hCoV-19/Thailand/DMSc-00190/2021|EPI_ISL_2351097|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00191/2021|EPI_ISL_2351098|2021-05-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00307/2021|EPI_ISL_2351205|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.695700,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 16; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00308/2021|EPI_ISL_2351206|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00309/2021|EPI_ISL_2351207|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/Siriraj_1/2020|EPI_ISL_447906|2020,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Siriraj_2/2020|EPI_ISL_447907|2020,B.1,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Samut_Songkhram-0942/2020|EPI_ISL_489991|2020-03,B.6,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Chonburi_SQ_KI0001/2020|EPI_ISL_768521|2020-12,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-SI2102653-NT/2021|EPI_ISL_877227|2021-01-08,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/CU-SI2104740-NT/2021|EPI_ISL_934972|2021-01-31,C.36,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0455/2021|EPI_ISL_1073953|2021-01-19,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0460/2021|EPI_ISL_1073954|2021-01-21,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutPrakan-CONI-0463/2021|EPI_ISL_1073955|2021-01-31,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0508/2021|EPI_ISL_1073956|2021-02-09,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0527/2021|EPI_ISL_1073957|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0472/2021|EPI_ISL_1073958|2021-01-12,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0526/2021|EPI_ISL_1073959|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0454/2021|EPI_ISL_1073960|2021-01-19,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0499/2021|EPI_ISL_1073961|2021-02-09,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0489/2021|EPI_ISL_1073962|2021-01-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0507/2021|EPI_ISL_1073963|2021-02-09,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SQ-CONI-0465/2021|EPI_ISL_1073964|2021-02-02,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/PathumThani-CONI-0495/2021|EPI_ISL_1073965|2021-01-12,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/SamutSakhon-CONI-0471/2021|EPI_ISL_1073980|2021-01-12,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0488/2021|EPI_ISL_1073981|2021-01-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0490/2021|EPI_ISL_1073982|2021-01-02,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0492/2021|EPI_ISL_1073984|2021-01-08,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0493/2021|EPI_ISL_1073985|2021-01-08,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0494/2021|EPI_ISL_1073986|2021-01-10,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0496/2021|EPI_ISL_1073987|2021-02-09,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0534/2021|EPI_ISL_1074020|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0535/2021|EPI_ISL_1074021|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0536/2021|EPI_ISL_1074022|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0537/2021|EPI_ISL_1074023|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0538/2021|EPI_ISL_1074024|2021-02-11,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CU-SI2100580-PC2/2021|EPI_ISL_1117527|2021-01-04,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0546/2021|EPI_ISL_1138850|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0547/2021|EPI_ISL_1138851|2021-02-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0548/2021|EPI_ISL_1138852|2021-02-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0549/2021|EPI_ISL_1138853|2021-02-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0550/2021|EPI_ISL_1138854|2021-02-16,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0551/2021|EPI_ISL_1138855|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0552/2021|EPI_ISL_1138856|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0553/2021|EPI_ISL_1138857|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0556/2021|EPI_ISL_1138858|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0557/2021|EPI_ISL_1138859|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0558/2021|EPI_ISL_1138860|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0559/2021|EPI_ISL_1138861|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0560/2021|EPI_ISL_1138862|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0563/2021|EPI_ISL_1138865|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0564/2021|EPI_ISL_1138866|2021-02-14,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0565/2021|EPI_ISL_1138867|2021-02-14,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0566/2021|EPI_ISL_1138868|2021-02-15,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0568/2021|EPI_ISL_1138870|2021-02-14,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0569/2021|EPI_ISL_1138871|2021-02-14,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/PathumThani-CONI-0571/2021|EPI_ISL_1138872|2021-02-13,B.1.36.16,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
